Product_ID,Rating,Valid_Sales,Corrupted_Sales,Total_Sales,Valid_Orders,Corrupted_Orders,Total_Orders_Count,Valid_Orders_Quantity,Corrupted_Orders_Quantity,Total_Orders_Quantity,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD001103,4.0,30920.65,6287.0,37207.65,41,6,47,50,10,60,Nivea Cream V10,Beauty,Nivea,1186.22,47,557.52,628.7,727,0.52,4.36,25
PROD001104,5.0,159426.72999999998,14426.68,173853.40999999997,44,4,48,55,5,60,Dove Soap V7,Beauty,Dove,3873.98,24,929.76,2944.22,230,1.71,4.28,18
PROD001105,5.0,273150.16000000003,31717.190000000002,304867.35000000003,56,6,62,76,9,85,Plum Serum V6,Beauty,Plum,4356.13,17,740.54,3615.59,167,4.25,4.19,26
PROD001106,4.0,1068961.72,79018.59999999999,1147980.32,97,8,105,123,9,132,Nike T-shirt V10,Sports,Nike,12201.94,28,3416.54,8785.4,276,3.79,4.49,51
PROD001107,4.0,68278.74,7635.55,75914.29000000001,74,10,84,88,10,98,Puma Shoes V9,Sports,Puma,1493.34,47,701.87,791.47,670,2.28,4.49,43
PROD001108,4.0,1930979.47,208120.84,2139100.31,93,10,103,112,12,124,Decathlon Cycle V3,Sports,Decathlon,22724.09,23,5226.54,17497.55,593,2.47,4.34,58
PROD001109,4.0,1530272.34,220259.58000000002,1750531.9200000002,82,10,92,98,14,112,Yoga Mat V1,Sports,Yoga,22013.35,28,6163.74,15849.61,696,4.25,4.5,40
PROD001110,5.0,3557188.03,376946.18,3934134.21,104,12,116,132,14,146,Dumbbells V9,Sports,Dumbbells,33071.26,18,5952.83,27118.43,342,4.76,4.54,50
PROD001111,4.0,62219.91,2616.44,64836.350000000006,70,4,74,91,4,95,Fiction Novel V7,Books,Fiction,1173.51,40,469.4,704.11,36,4.87,4.24,37
PROD001112,4.0,105862.93,8654.6,114517.53,66,7,73,85,7,92,NCERT Book V4,Books,NCERT,1766.6,29,512.31,1254.29,181,1.65,4.44,34
PROD001113,4.0,155942.91999999998,23909.2,179852.12,70,10,80,92,14,106,Comics V4,Books,Comics,1816.81,6,109.01,1707.8,71,4.91,4.3,37
PROD001114,5.0,119681.89,16349.13,136031.02,69,12,81,88,12,100,Notebook V5,Books,Notebook,1772.16,22,389.88,1382.28,784,1.62,4.22,41
PROD001115,4.0,97365.46999999999,10283.88,107649.34999999999,70,6,76,85,9,94,Stationery Set V3,Books,Stationery,1366.01,15,204.9,1161.11,285,4.87,4.14,42
PROD001116,5.0,190690.22,27865.44,218555.66,91,15,106,117,17,134,Aashirvaad Atta V10,Grocery,Aashirvaad,2018.0,18,363.24,1654.76,672,1.63,4.35,48
PROD001117,4.0,35702.63,4235.5,39938.13,100,11,111,120,15,135,Fortune Oil V10,Grocery,Fortune,395.94,38,150.46,245.48,128,1.17,4.37,54
PROD001118,4.0,189913.38,11187.94,201101.32,95,7,102,120,7,127,Lays Chips V8,Grocery,Lays,2675.7,40,1070.28,1605.42,887,1.6,4.5,60
PROD001119,4.0,130139.22,16399.7,146538.92,119,17,136,145,18,163,Nescafe Coffee V3,Grocery,Nescafe,1608.16,43,691.51,916.65,235,3.58,4.39,62
PROD001120,3.0,135227.65,28658.75,163886.4,92,16,108,126,27,153,Haldiram Snacks V7,Grocery,Haldiram,1515.61,28,424.37,1091.24,64,1.21,4.22,50
PROD001121,4.0,9000681.0,1036368.5599999999,10037049.56,217,28,245,270,31,301,Samsung Mobile V8,Electronics,Samsung,40063.33,16,6410.13,33653.2,346,3.91,4.49,117
PROD001122,5.0,14083856.08,1635514.73,15719370.81,229,27,256,283,33,316,HP Laptop V5,Electronics,HP,78630.51,36,28306.98,50323.53,944,4.22,4.39,118
PROD001123,4.0,21914961.74,2078159.24,23993120.979999997,219,20,239,264,25,289,boAt Headphones V2,Electronics,boAt,149658.64,44,65849.8,83808.84,887,1.02,4.41,128
PROD001124,5.0,24634798.04,3708594.09,28343392.13,173,27,200,221,33,254,Noise Watch V8,Electronics,Noise,118306.03,5,5915.3,112390.73,380,4.04,4.42,91
PROD001125,5.0,7508705.45,924382.85,8433088.3,193,21,214,251,31,282,Apple iPhone V9,Electronics,Apple,56997.34,47,26788.75,30208.59,462,2.11,4.53,93
PROD001126,3.0,746152.82,82698.16,828850.98,164,19,183,208,23,231,Levis Jeans V8,Fashion,Levis,3930.04,8,314.4,3615.64,517,3.09,4.35,85
PROD001127,4.0,1600673.1800000002,227731.02000000002,1828404.2000000002,157,23,180,190,27,217,Peter England Shirt V9,Fashion,Peter,13948.56,39,5439.94,8508.62,392,0.79,4.34,79
PROD001128,4.0,1902202.43,269902.5,2172104.9299999997,153,21,174,178,25,203,Nike Shoes V1,Fashion,Nike,12268.29,12,1472.19,10796.1,230,0.54,4.47,83
PROD001129,4.0,285223.11,23510.56,308733.67,158,12,170,194,16,210,Titan Watch V5,Fashion,Titan,2705.75,45,1217.59,1488.16,543,3.89,4.34,90
PROD001130,4.0,1048274.47,94954.9,1143229.3699999999,171,15,186,210,19,229,Puma T-shirt V3,Fashion,Puma,9313.63,46,4284.27,5029.36,149,4.52,4.44,94
PROD001131,5.0,4934279.39,597331.03,5531610.42,112,15,127,141,17,158,IKEA Chair V10,Home,IKEA,37208.41,5,1860.42,35347.99,285,3.06,4.42,67
PROD001132,4.0,3698779.86,445481.20999999996,4144261.07,106,11,117,134,16,150,Prestige Cooker V1,Home,Prestige,38926.56,28,10899.44,28027.12,685,2.78,4.39,61
PROD001133,5.0,947374.31,93416.09,1040790.4,108,10,118,133,13,146,Philips Mixer V9,Home,Philips,13107.14,45,5898.21,7208.93,554,3.75,4.38,58
PROD001134,4.0,1718344.63,103923.68,1822268.3099999998,96,7,103,117,7,124,Godrej Almirah V5,Home,Godrej,23945.55,38,9099.31,14846.24,536,1.51,4.45,55
PROD001135,4.0,2280484.33,223828.9,2504313.23,112,11,123,143,14,157,Urban Ladder Sofa V2,Home,Urban,32227.17,50,16113.58,16113.59,89,0.3,4.29,62
PROD001136,4.0,10491.32,460.82,10952.14,43,2,45,48,2,50,Lakme Lipstick V9,Beauty,Lakme,218.86,23,50.34,168.52,295,4.79,4.67,18
PROD001137,4.0,248272.04,26999.68,275271.72000000003,64,6,70,74,8,82,Mamaearth Facewash V5,Beauty,Mamaearth,3628.99,7,254.03,3374.96,571,1.6,4.46,35
PROD001138,5.0,156869.46000000002,11899.2,168768.66000000003,51,4,55,67,5,72,Nivea Cream V4,Beauty,Nivea,4576.61,48,2196.77,2379.84,537,2.75,4.59,29
PROD001139,4.0,151328.57,13936.45,165265.02000000002,40,4,44,55,5,60,Dove Soap V9,Beauty,Dove,4288.14,35,1500.85,2787.29,544,4.17,4.21,19
PROD001140,3.0,262612.54,32866.32,295478.86,59,9,68,80,10,90,Plum Serum V5,Beauty,Plum,4426.44,25,1106.61,3319.83,471,3.73,4.32,34
PROD001141,4.0,2277174.89,290750.63,2567925.52,101,12,113,117,15,132,Nike T-shirt V4,Sports,Nike,32216.5,39,12564.43,19652.07,368,2.99,4.42,57
PROD001142,4.0,1764858.55,116690.26000000001,1881548.81,95,7,102,118,8,126,Puma Shoes V9,Sports,Puma,26128.58,42,10974.0,15154.58,187,4.17,4.47,51
PROD001143,4.0,2552247.42,186948.7,2739196.12,97,6,103,123,9,132,Decathlon Cycle V4,Sports,Decathlon,31834.98,34,10823.89,21011.09,959,3.39,4.42,55
PROD001144,4.0,1112138.5799999998,110730.66,1222869.2399999998,88,8,96,112,11,123,Yoga Mat V10,Sports,Yoga,18327.38,45,8247.32,10080.06,210,2.55,4.27,48
PROD001145,4.0,809968.94,100075.44,910044.3799999999,84,7,91,104,13,117,Dumbbells V10,Sports,Dumbbells,13599.71,42,5711.88,7887.83,337,1.44,4.39,44
PROD001146,4.0,18276.82,3977.45,22254.27,45,10,55,52,11,63,Fiction Novel V6,Books,Fiction,510.42,40,204.17,306.25,160,1.01,4.41,22
PROD001147,5.0,78649.22,5218.24,83867.46,79,6,85,91,6,97,NCERT Book V1,Books,NCERT,1596.43,45,718.39,878.04,254,2.05,4.24,41
PROD001148,4.0,113235.89,9757.6,122993.49,68,6,74,95,8,103,Comics V9,Books,Comics,1370.45,11,150.75,1219.7,575,0.37,4.41,32
PROD001149,4.0,122061.87999999999,9412.98,131474.86,62,6,68,79,6,85,Notebook V5,Books,Notebook,1668.97,6,100.14,1568.83,555,2.21,4.42,43
PROD001150,5.0,111691.71,20266.93,131958.64,75,13,88,89,16,105,Stationery Set V7,Books,Stationery,1634.17,22,359.52,1274.65,86,0.21,4.44,39
PROD001151,4.0,172956.48,31985.36,204941.84000000003,98,16,114,115,21,136,Aashirvaad Atta V5,Grocery,Aashirvaad,2508.86,39,978.46,1530.4,72,4.01,4.38,47
PROD001152,4.0,114159.81,12797.61,126957.42,95,11,106,114,13,127,Fortune Oil V4,Grocery,Fortune,1167.31,13,151.75,1015.56,905,0.38,4.38,39
PROD001153,5.0,55334.450000000004,5712.39,61046.840000000004,97,10,107,125,13,138,Lays Chips V8,Grocery,Lays,571.48,28,160.01,411.47,186,0.48,4.47,53
PROD001154,4.0,27032.07,1432.88,28464.95,104,5,109,126,7,133,Nescafe Coffee V6,Grocery,Nescafe,199.95,17,33.99,165.96,902,3.15,4.39,51
PROD001155,4.0,178845.0,15111.439999999999,193956.44,117,12,129,143,12,155,Haldiram Snacks V8,Grocery,Haldiram,1646.26,23,378.64,1267.62,161,3.0,4.4,68
PROD001156,4.0,3725686.7,527169.69,4252856.390000001,194,27,221,232,33,265,Samsung Mobile V4,Electronics,Samsung,20283.45,20,4056.69,16226.76,706,1.0,4.34,111
PROD001157,5.0,16611519.77,2099000.0,18710519.77,187,22,209,223,28,251,HP Laptop V5,Electronics,HP,87805.34,14,12292.75,75512.59,276,3.77,4.56,100
PROD001158,4.0,27493169.68,5211754.6,32704924.28,188,34,222,232,44,276,boAt Headphones V5,Electronics,boAt,127171.69,6,7630.3,119541.39,562,0.56,4.34,113
PROD001159,4.0,13336493.48,1656228.03,14992721.51,218,28,246,266,33,299,Noise Watch V5,Electronics,Noise,88874.29,43,38215.94,50658.35,637,3.14,4.3,133
PROD001160,4.0,11233560.969999999,1236841.8299999998,12470402.799999999,211,26,237,279,31,310,Apple iPhone V1,Electronics,Apple,57315.23,29,16621.42,40693.81,410,1.32,4.43,98
PROD001161,4.0,645715.62,101558.17,747273.79,158,25,183,198,31,229,Levis Jeans V1,Fashion,Levis,4460.26,26,1159.67,3300.59,406,3.55,4.49,84
PROD001162,5.0,1896725.19,150881.42,2047606.6099999999,176,13,189,216,17,233,Peter England Shirt V7,Fashion,Peter,11841.68,25,2960.42,8881.26,68,4.46,4.38,82
PROD001163,4.0,1459954.62,117261.18000000001,1577215.8,176,15,191,227,18,245,Nike Shoes V8,Fashion,Nike,7664.13,15,1149.62,6514.51,652,1.99,4.43,83
PROD001164,4.0,477693.13,67107.08,544800.21,147,21,168,186,26,212,Titan Watch V9,Fashion,Titan,4816.76,46,2215.71,2601.05,918,0.72,4.56,81
PROD001165,4.0,648802.48,86536.36,735338.84,146,18,164,182,25,207,Puma T-shirt V6,Fashion,Puma,7189.73,50,3594.86,3594.87,568,0.7,4.31,80
PROD001166,4.0,3484806.37,299470.71,3784277.08,103,10,113,127,11,138,IKEA Chair V5,Home,IKEA,40777.6,32,13048.83,27728.77,877,2.51,4.43,51
PROD001167,5.0,2810789.3200000003,127542.20000000001,2938331.5200000005,106,4,110,149,7,156,Prestige Cooker V6,Home,Prestige,31206.8,39,12170.65,19036.15,538,4.75,4.29,63
PROD001168,4.0,2047494.12,182213.35,2229707.47,108,11,119,135,12,147,Philips Mixer V6,Home,Philips,27357.95,44,12037.5,15320.45,171,3.12,4.25,59
PROD001169,4.0,3672043.52,342045.6,4014089.12,109,9,118,141,13,154,Godrej Almirah V3,Home,Godrej,29234.67,10,2923.47,26311.2,860,4.48,4.45,56
PROD001170,5.0,2914231.02,209124.24,3123355.26,99,8,107,125,9,134,Urban Ladder Sofa V2,Home,Urban,39189.93,40,15675.97,23513.96,168,4.6,4.29,52
PROD001171,4.0,196890.1,32958.0,229848.1,53,9,62,61,10,71,Lakme Lipstick V6,Beauty,Lakme,3811.27,13,495.47,3315.8,896,4.94,4.21,24
PROD001172,4.0,110556.34000000001,15271.12,125827.46,46,7,53,58,8,66,Mamaearth Facewash V1,Beauty,Mamaearth,3002.17,36,1080.78,1921.39,178,3.72,4.41,34
PROD001173,4.0,83023.75,6909.099999999999,89932.85,48,5,53,61,5,66,Nivea Cream V10,Beauty,Nivea,1645.02,16,263.2,1381.82,551,0.26,4.35,31
PROD001174,4.0,20411.579999999998,3111.0099999999998,23522.589999999997,34,4,38,39,6,45,Dove Soap V9,Beauty,Dove,676.01,22,148.72,527.29,561,1.44,4.38,16
PROD001175,4.0,89487.25,8818.26,98305.51,46,5,51,60,6,66,Plum Serum V6,Beauty,Plum,2699.23,44,1187.66,1511.57,678,3.48,4.48,25
PROD001176,4.0,2015514.5,237881.22,2253395.72,95,14,109,120,14,134,Nike T-shirt V7,Sports,Nike,24640.91,31,7638.68,17002.23,155,0.28,4.44,52
PROD001177,4.0,690205.2,61354.91,751560.11,82,7,89,100,9,109,Puma Shoes V5,Sports,Puma,13955.65,50,6977.82,6977.83,895,4.42,4.45,42
PROD001178,5.0,240043.73,31019.879999999997,271063.61,85,10,95,101,13,114,Decathlon Cycle V2,Sports,Decathlon,3265.23,26,848.96,2416.27,796,3.13,4.31,48
PROD001179,4.0,2431779.0,187109.92,2618888.92,81,6,87,105,8,113,Yoga Mat V3,Sports,Yoga,28522.85,18,5134.11,23388.74,480,4.54,4.33,43
PROD001180,4.0,980260.61,127268.48,1107529.09,94,11,105,124,16,140,Dumbbells V2,Sports,Dumbbells,8475.3,6,508.52,7966.78,234,3.41,4.32,47
PROD001181,5.0,32651.6,4889.68,37541.28,64,10,74,78,12,90,Fiction Novel V7,Books,Fiction,542.2,30,162.66,379.54,981,4.17,4.34,35
PROD001182,4.0,52460.29,5730.84,58191.130000000005,44,5,49,56,6,62,NCERT Book V4,Books,NCERT,1326.58,28,371.44,955.14,662,4.62,4.39,23
PROD001183,4.0,50645.04,9810.76,60455.8,55,9,64,61,12,73,Comics V3,Books,Comics,1025.9,18,184.66,841.24,10,2.1,4.21,29
PROD001184,4.0,21389.46,1392.13,22781.59,70,3,73,82,6,88,Notebook V7,Books,Notebook,261.04,20,52.21,208.83,798,4.62,4.44,36
PROD001185,4.0,8891.73,1414.0,10305.73,63,9,72,78,11,89,Stationery Set V9,Books,Stationery,106.28,37,39.32,66.96,115,1.82,4.42,31
PROD001186,4.0,217881.74000000002,13593.68,231475.42,114,8,122,145,9,154,Aashirvaad Atta V9,Grocery,Aashirvaad,2151.24,29,623.86,1527.38,284,4.43,4.24,63
PROD001187,4.0,224369.71,46197.82,270567.52999999997,99,19,118,116,24,140,Fortune Oil V5,Grocery,Fortune,2873.07,32,919.38,1953.69,728,4.95,4.45,47
PROD001188,4.0,210286.56999999998,21689.32,231975.88999999998,108,10,118,125,13,138,Lays Chips V6,Grocery,Lays,2475.1,31,767.28,1707.82,455,3.26,4.42,52
PROD001189,4.0,189678.96,26525.4,216204.36,110,15,125,144,20,164,Nescafe Coffee V3,Grocery,Nescafe,1434.16,7,100.39,1333.77,576,3.39,4.33,60
PROD001190,4.0,21866.22,3424.71,25290.93,109,16,125,125,19,144,Haldiram Snacks V5,Grocery,Haldiram,202.58,40,81.03,121.55,996,3.08,4.29,48
PROD001191,4.0,16780476.73,1386785.8,18167262.53,199,18,217,256,21,277,Samsung Mobile V1,Electronics,Samsung,130109.37,49,63753.59,66355.78,203,3.51,4.49,105
PROD001192,3.0,11958832.57,1506220.77,13465053.34,181,24,205,229,29,258,HP Laptop V5,Electronics,HP,63453.99,17,10787.18,52666.81,461,3.02,4.44,93
PROD001193,5.0,26321035.25,2588499.87,28909535.12,203,20,223,275,27,302,boAt Headphones V8,Electronics,boAt,134162.52,28,37565.51,96597.01,607,4.85,4.44,107
PROD001194,4.0,13606496.45,1441890.54,15048386.989999998,202,24,226,254,27,281,Noise Watch V10,Electronics,Noise,73262.07,26,19048.14,54213.93,173,3.45,4.35,103
PROD001195,4.0,4816747.399999999,568969.0499999999,5385716.449999999,198,22,220,247,29,276,Apple iPhone V10,Electronics,Apple,29499.33,33,9734.78,19764.55,697,0.34,4.34,93
PROD001196,4.0,1483217.25,137882.21,1621099.46,182,18,200,245,23,268,Levis Jeans V7,Fashion,Levis,9865.27,38,3748.8,6116.47,369,1.84,4.45,94
PROD001197,3.0,996067.5,108431.5,1104499.0,173,19,192,213,23,236,Peter England Shirt V10,Fashion,Peter,5570.59,15,835.59,4735.0,987,4.36,4.42,88
PROD001198,4.0,256112.16,32795.12,288907.28,149,21,170,195,25,220,Nike Shoes V6,Fashion,Nike,1469.45,9,132.25,1337.2,605,0.35,4.37,76
PROD001199,4.0,2372477.4699999997,307985.57,2680463.0399999996,149,16,165,175,23,198,Titan Watch V7,Fashion,Titan,14720.94,7,1030.47,13690.47,783,1.93,4.34,83
PROD001200,5.0,1725353.54,155800.99000000002,1881154.53,186,19,205,233,21,254,Puma T-shirt V8,Fashion,Puma,7938.05,6,476.28,7461.77,282,4.02,4.36,98
PROD001201,4.0,170521.14,6176.200000000001,176697.34000000003,105,5,110,138,5,143,IKEA Chair V3,Home,IKEA,2211.32,43,950.87,1260.45,591,1.51,4.38,50
PROD001202,4.0,3705937.5500000003,820347.63,4526285.180000001,104,22,126,133,29,162,Prestige Cooker V3,Home,Prestige,36277.53,22,7981.06,28296.47,499,4.22,4.48,65
PROD001203,5.0,1195365.75,128506.35,1323872.1,114,13,127,141,15,156,Philips Mixer V4,Home,Philips,12416.07,31,3848.98,8567.09,871,4.14,4.52,60
PROD001204,4.0,4139747.14,521622.18,4661369.32,86,14,100,110,14,124,Godrej Almirah V10,Home,Godrej,42321.35,10,4232.14,38089.21,454,4.26,4.34,53
PROD001205,4.0,2563606.0100000002,409788.31,2973394.3200000003,94,14,108,125,20,145,Urban Ladder Sofa V1,Home,Urban,25199.06,17,4283.84,20915.22,904,0.61,4.38,52
PROD001206,4.0,269679.51,25827.66,295507.17,49,3,52,63,6,69,Lakme Lipstick V10,Beauty,Lakme,4579.37,6,274.76,4304.61,919,3.86,4.32,28
PROD001207,5.0,40936.85,5756.799999999999,46693.649999999994,55,9,64,70,10,80,Mamaearth Facewash V1,Beauty,Mamaearth,800.91,25,200.23,600.68,584,4.15,4.54,37
PROD001208,5.0,201704.1,30887.0,232591.1,50,6,56,59,9,68,Nivea Cream V7,Beauty,Nivea,4781.95,28,1338.95,3443.0,497,3.06,4.61,28
PROD001209,4.0,39790.6,2754.15,42544.75,59,5,64,70,5,75,Dove Soap V3,Beauty,Dove,693.43,16,110.95,582.48,734,3.55,4.36,33
PROD001210,4.0,218907.89,35235.01,254142.90000000002,58,9,67,68,11,79,Plum Serum V4,Beauty,Plum,4481.86,27,1210.1,3271.76,214,2.04,4.52,31
PROD001211,4.0,2127005.7800000003,405989.7,2532995.4800000004,86,14,100,98,19,117,Nike T-shirt V8,Sports,Nike,31366.0,30,9409.8,21956.2,902,3.51,4.36,47
PROD001212,5.0,2249937.29,238783.80000000002,2488721.09,93,10,103,114,12,126,Puma Shoes V4,Sports,Puma,27258.43,27,7359.78,19898.65,33,2.62,4.35,52
PROD001213,4.0,1898001.0,346850.62,2244851.62,89,16,105,104,19,123,Decathlon Cycle V9,Sports,Decathlon,27961.85,34,9507.03,18454.82,635,2.08,4.24,45
PROD001214,5.0,1110926.0899999999,152763.34999999998,1263689.44,85,12,97,110,15,125,Yoga Mat V10,Sports,Yoga,14769.41,31,4578.52,10190.89,48,1.94,4.55,47
PROD001215,4.0,2650117.39,392239.29,3042356.68,83,14,97,107,16,123,Dumbbells V1,Sports,Dumbbells,28254.78,11,3108.03,25146.75,623,3.35,4.37,41
PROD001216,4.0,14479.96,950.08,15430.039999999999,67,5,72,82,5,87,Fiction Novel V2,Books,Fiction,229.18,45,103.13,126.05,203,4.77,4.08,37
PROD001217,5.0,88182.86,13501.83,101684.69,57,9,66,72,11,83,NCERT Book V6,Books,NCERT,1845.57,33,609.04,1236.53,823,2.39,4.42,31
PROD001218,4.0,80386.23000000001,6033.200000000001,86419.43000000001,58,3,61,68,5,73,Comics V5,Books,Comics,1946.19,38,739.55,1206.64,669,2.29,4.39,36
PROD001219,4.0,55713.97,6509.9,62223.87,66,9,75,94,11,105,Notebook V5,Books,Notebook,667.67,10,66.77,600.9,950,0.21,4.3,37
PROD001220,4.0,49056.07,3853.29,52909.36,68,6,74,88,7,95,Stationery Set V8,Books,Stationery,666.66,15,100.0,566.66,450,0.7,4.47,30
PROD001221,5.0,101367.84,12936.29,114304.13,110,15,125,132,17,149,Aashirvaad Atta V10,Grocery,Aashirvaad,1284.6,39,500.99,783.61,936,2.62,4.42,43
PROD001222,5.0,57414.61,6869.92,64284.53,96,12,108,111,13,124,Fortune Oil V6,Grocery,Fortune,627.98,24,150.72,477.26,222,3.73,4.39,49
PROD001223,4.0,61535.96,4026.15,65562.11,109,8,117,137,9,146,Lays Chips V6,Grocery,Lays,668.43,38,254.0,414.43,302,4.52,4.36,64
PROD001224,4.0,146103.98,13509.04,159613.02000000002,106,9,115,120,11,131,Nescafe Coffee V6,Grocery,Nescafe,1926.0,36,693.36,1232.64,136,1.99,4.45,55
PROD001225,4.0,226261.0,28286.789999999997,254547.79,114,10,124,137,17,154,Haldiram Snacks V10,Grocery,Haldiram,1872.89,11,206.02,1666.87,800,3.37,4.26,61
PROD001226,4.0,6362535.59,541821.43,6904357.02,181,17,198,236,20,256,Samsung Mobile V3,Electronics,Samsung,34468.0,21,7238.28,27229.72,472,0.24,4.36,110
PROD001227,4.0,1631239.63,130038.51999999999,1761278.15,221,17,238,276,22,298,HP Laptop V9,Electronics,HP,7101.27,16,1136.2,5965.07,526,1.33,4.31,99
PROD001228,4.0,4135686.73,560144.03,4695830.76,203,28,231,258,35,293,boAt Headphones V6,Electronics,boAt,24095.4,33,7951.48,16143.92,60,3.88,4.41,109
PROD001229,5.0,6278919.5,873614.5,7152534.0,221,30,251,277,39,316,Noise Watch V10,Electronics,Noise,39336.2,42,16521.2,22815.0,857,4.09,4.36,113
PROD001230,4.0,5918654.220000001,692068.9800000001,6610723.200000001,187,21,208,233,27,260,Apple iPhone V9,Electronics,Apple,50270.08,49,24632.34,25637.74,997,3.1,4.39,87
PROD001231,5.0,423743.61,78672.02,502415.63,146,24,170,172,32,204,Levis Jeans V10,Fashion,Levis,2986.36,17,507.68,2478.68,480,2.57,4.35,71
PROD001232,4.0,1311310.32,181207.74,1492518.06,165,21,186,204,28,232,Peter England Shirt V6,Fashion,Peter,9188.26,29,2664.6,6523.66,186,0.29,4.39,85
PROD001233,5.0,2291830.79,361778.66000000003,2653609.45,165,25,190,195,31,226,Nike Shoes V6,Fashion,Nike,14969.75,21,3143.65,11826.1,483,1.22,4.38,90
PROD001234,4.0,494971.68,35759.81,530731.49,147,13,160,180,13,193,Titan Watch V3,Fashion,Titan,4483.59,38,1703.76,2779.83,575,0.69,4.35,71
PROD001235,4.0,134528.92,8843.05,143371.97,147,13,160,198,13,211,Puma T-shirt V2,Fashion,Puma,1216.24,43,522.98,693.26,756,0.45,4.45,77
PROD001236,4.0,1065734.9,139391.82,1205126.72,78,11,89,91,12,103,IKEA Chair V3,Home,IKEA,23642.68,50,11821.34,11821.34,858,1.1,4.32,41
PROD001237,4.0,1253735.1900000002,162122.54,1415857.7300000002,109,15,124,140,18,158,Prestige Cooker V8,Home,Prestige,11726.01,23,2696.98,9029.03,818,0.86,4.4,62
PROD001238,4.0,2558667.52,389266.08999999997,2947933.61,97,16,113,124,19,143,Philips Mixer V7,Home,Philips,31552.11,34,10727.72,20824.39,31,0.57,4.33,57
PROD001239,4.0,3442507.37,264769.8,3707277.17,110,8,118,132,10,142,Godrej Almirah V3,Home,Godrej,33108.73,20,6621.75,26486.98,720,2.44,4.42,62
PROD001240,4.0,2820776.41,298847.86,3119624.27,89,10,99,113,12,125,Urban Ladder Sofa V6,Home,Urban,46900.16,46,21574.07,25326.09,557,1.05,4.29,51
PROD001241,4.0,103189.64,16064.170000000002,119253.81,59,10,69,78,12,90,Lakme Lipstick V10,Beauty,Lakme,1849.22,27,499.29,1349.93,16,0.63,4.14,29
PROD001242,4.0,104980.20999999999,14100.529999999999,119080.73999999999,36,6,42,44,6,50,Mamaearth Facewash V9,Beauty,Mamaearth,2798.69,14,391.82,2406.87,652,1.29,4.44,18
PROD001243,4.0,178649.85,22484.16,201134.01,54,6,60,64,8,72,Nivea Cream V6,Beauty,Nivea,4899.6,42,2057.83,2841.77,911,3.51,4.48,31
PROD001244,4.0,170530.14,17900.800000000003,188430.94,46,5,51,58,6,64,Dove Soap V2,Beauty,Dove,4399.7,32,1407.9,2991.8,457,2.8,4.38,21
PROD001245,5.0,139246.26,15915.19,155161.45,48,4,52,61,7,68,Plum Serum V1,Beauty,Plum,4193.73,45,1887.18,2306.55,151,4.62,4.6,30
PROD001246,4.0,2986991.33,268165.36,3255156.69,87,7,94,111,10,121,Nike T-shirt V9,Sports,Nike,31496.99,14,4409.58,27087.41,712,2.35,4.49,43
PROD001247,5.0,451382.99,57144.0,508526.99,92,12,104,110,14,124,Puma Shoes V4,Sports,Puma,4989.0,17,848.13,4140.87,639,2.79,4.53,51
PROD001248,4.0,2001112.31,235806.71000000002,2236919.02,92,10,102,119,14,133,Decathlon Cycle V2,Sports,Decathlon,19077.42,11,2098.52,16978.9,850,1.39,4.3,53
PROD001249,4.0,2697566.05,310992.87,3008558.92,91,10,101,113,13,126,Yoga Mat V6,Sports,Yoga,28366.88,15,4255.03,24111.85,20,2.55,4.33,54
PROD001250,4.0,1509364.23,124273.44,1633637.67,102,7,109,131,11,142,Dumbbells V2,Sports,Dumbbells,15485.79,25,3871.45,11614.34,637,2.29,4.21,48
PROD001251,5.0,57506.16,2820.44,60326.600000000006,66,4,70,75,4,79,Fiction Novel V3,Books,Fiction,1368.61,43,588.5,780.11,377,3.2,4.28,36
PROD001252,5.0,39445.13,4905.88,44351.009999999995,68,9,77,84,10,94,NCERT Book V1,Books,NCERT,754.12,42,316.73,437.39,857,4.75,4.46,35
PROD001253,5.0,29180.17,2298.19,31478.359999999997,70,6,76,83,6,89,Comics V1,Books,Comics,505.94,38,192.26,313.68,362,2.67,4.54,35
PROD001254,4.0,60221.93,8387.35,68609.28,61,8,69,77,11,88,Notebook V1,Books,Notebook,1344.43,41,551.22,793.21,913,3.89,4.47,30
PROD001255,5.0,36072.59,6548.75,42621.34,58,10,68,74,13,87,Stationery Set V9,Books,Stationery,987.75,49,484.0,503.75,106,3.22,4.41,27
PROD001256,4.0,158058.33,11898.17,169956.5,109,8,117,146,11,157,Aashirvaad Atta V7,Grocery,Aashirvaad,2076.89,47,976.14,1100.75,675,3.07,4.42,59
PROD001257,5.0,22914.07,3111.22,26025.29,118,15,133,148,20,168,Fortune Oil V1,Grocery,Fortune,183.46,42,77.05,106.41,334,0.45,4.32,69
